ID,Frequency,Recency,Monetary,T,Actual_Purchases,Predicted_Purchases,p_alive,p_not_alive,Actual_Avg_Monetary,Predicted_Avg_Monetary,Actual_cltv,Predicted_cltv,CLTV_label,Cluster,Customer_Segment
10241,3,16,14,196,16.875,5.080825234970185e-05,0.0001,0.9999,4.666666666666667,5.894246528442896,0.0,0.08,Profitable,2,Low-Value
1630,14,56,424,326,22.5,2.2809113593934636e-12,0.0,1.0,30.285714285714285,30.627208622299054,0.0,0.0,Non-profitable,0,Moderate-Value
3254,13,65,960,258,18.0,8.129892546507058e-09,0.0,1.0,73.84615384615384,74.36329765940069,0.0,0.05,Profitable,1,VIP
9064,19,10,1555,597,171.0,4.835253959212161e-37,0.0,1.0,81.84210526315789,82.21428765613582,0.0,0.0,Non-profitable,1,VIP
3678,18,13,656,630,124.61538461538461,4.150662023345902e-34,0.0,1.0,36.44444444444444,36.725093114239236,0.0,0.0,Non-profitable,0,Moderate-Value
4227,6,78,55,296,6.923076923076923,1.9442122215659628e-05,0.0,1.0,9.166666666666666,9.809429947115982,0.0,0.08,Profitable,2,Low-Value
8486,13,27,367,636,43.33333333333333,3.311954126545392e-22,0.0,1.0,28.23076923076923,28.59157966855269,0.0,0.0,Non-profitable,0,Moderate-Value
2186,21,30,2257,111,62.99999999999999,6.181239989529923e-11,0.0,1.0,107.47619047619048,107.86716629938535,0.0,0.61,Profitable,3,High-Value
3286,5,71,42,120,6.338028169014085,0.2111876797311355,0.1015,0.8985,8.4,9.165598517638475,0.1,0.46,Profitable,2,Low-Value
8602,24,97,1049,382,22.2680412371134,8.941685657391723e-16,0.0,1.0,43.708333333333336,43.93215335376138,0.0,0.0,Non-profitable,0,Moderate-Value
6715,19,3,685,543,570.0,1.8449853369932465e-44,0.0,1.0,36.05263157894737,36.317556885686486,0.0,0.0,Non-profitable,0,Moderate-Value
4796,4,71,39,71,5.070422535211268,2.8516604034282733,1.0,0.0,9.75,10.724300329717607,1.53,0.59,Profitable,2,Low-Value
9612,4,3,43,142,120.0,3.7154138417631223e-07,0.0,1.0,10.75,11.735525311441618,0.0,0.25,Profitable,2,Low-Value
3766,18,15,835,682,108.0,4.516121342644871e-34,0.0,1.0,46.388888888888886,46.694128688617035,0.0,0.0,Non-profitable,0,Moderate-Value
1399,19,52,1515,159,32.88461538461538,6.493453558201209e-09,0.0,1.0,79.73684210526316,80.10409313795425,0.0,0.22,Profitable,1,VIP
1570,24,8,1039,495,270.0,6.149814370141298e-45,0.0,1.0,43.291666666666664,43.51471439857872,0.0,0.0,Non-profitable,0,Moderate-Value
3426,23,89,1596,349,23.258426966292138,6.374788796635143e-15,0.0,1.0,69.3913043478261,69.67455139600989,0.0,0.0,Non-profitable,1,VIP
3074,17,66,1828,622,23.18181818181818,1.6831300895526905e-20,0.0,1.0,107.52941176470588,108.01276217443196,0.0,0.0,Non-profitable,3,High-Value
8341,4,22,34,60,16.363636363636363,0.18102678085958918,0.0538,0.9462,8.5,9.460269102562592,0.09,0.51,Profitable,2,Low-Value
5180,8,56,149,72,12.857142857142856,2.435272420292812,0.4613,0.5387,18.625,19.1589641523335,2.33,2.03,Profitable,2,Low-Value
6461,22,74,946,406,26.756756756756758,3.705404089035669e-18,0.0,1.0,43.0,43.24277595843758,0.0,0.0,Non-profitable,0,Moderate-Value
10702,15,67,450,603,20.149253731343283,3.2830105614632836e-18,0.0,1.0,30.0,30.317812202711806,0.0,0.0,Non-profitable,0,Moderate-Value
7505,4,24,46,161,15.0,0.00019425235386197833,0.0002,0.9998,11.5,12.493944047734628,0.0,0.27,Profitable,2,Low-Value
5113,15,67,1702,234,20.149253731343283,8.347287377506564e-09,0.0,1.0,113.46666666666667,114.03228218716141,0.0,0.09,Profitable,3,High-Value
10858,21,38,820,293,49.736842105263165,1.243380699913312e-19,0.0,1.0,39.04761904761905,39.293605805980874,0.0,0.0,Non-profitable,0,Moderate-Value
2961,13,86,382,488,13.604651162790697,8.6027659176305e-13,0.0,1.0,29.384615384615383,29.749380292267226,0.0,0.0,Non-profitable,0,Moderate-Value
2747,19,90,2126,667,19.0,1.353368555218662e-20,0.0,1.0,111.89473684210526,112.33731440317787,0.0,0.0,Non-profitable,3,High-Value
5790,5,62,72,518,7.258064516129032,9.229868896269305e-09,0.0,1.0,14.4,15.219357740654564,0.0,0.01,Profitable,2,Low-Value
6892,20,23,732,26,78.26086956521739,27.644069046863944,0.8067,0.19330000000000003,36.6,36.85286747160359,50.94,12.74,Profitable,0,Moderate-Value
3578,10,29,236,252,31.03448275862069,1.072716289146961e-10,0.0,1.0,23.6,24.048883306491113,0.0,0.01,Profitable,2,Low-Value
8462,4,52,80,658,6.923076923076923,6.706997553667377e-10,0.0,1.0,20.0,21.089356392388733,0.0,0.01,Profitable,2,Low-Value
5558,14,90,1685,90,14.0,7.217282606700474,1.0,0.0,120.35714285714286,120.98521095841106,43.66,21.35,Profitable,3,High-Value
4619,27,9,277,32,270.0,1.0427656183242485e-11,0.0,1.0,10.25925925925926,10.403071788265091,0.0,3.44,Profitable,2,Low-Value
8780,16,71,507,381,20.281690140845072,1.1998167636675144e-13,0.0,1.0,31.6875,31.990089668944204,0.0,0.0,Non-profitable,0,Moderate-Value
10789,5,13,68,491,34.61538461538462,6.5212975119154615e-12,0.0,1.0,13.6,14.412189844252419,0.0,0.0,Non-profitable,2,Low-Value
10779,4,16,49,77,22.5,0.010209656046425502,0.0039,0.9961,12.25,13.252362784027637,0.01,0.6,Profitable,2,Low-Value
5896,14,94,397,103,13.404255319148936,4.634526385000393,0.7327,0.2673,28.357142857142858,28.692501197180082,6.65,4.72,Profitable,0,Moderate-Value
2337,6,77,39,248,7.012987012987013,0.00015143944107820663,0.0001,0.9999,6.5,7.122882145841946,0.0,0.11,Profitable,2,Low-Value
10951,12,20,306,155,54.0,1.0181963304013088e-10,0.0,1.0,25.5,25.880847923304454,0.0,0.09,Profitable,0,Moderate-Value
544,13,51,976,414,22.941176470588232,2.3599440041578137e-14,0.0,1.0,75.07692307692308,75.59828499136286,0.0,0.0,Non-profitable,1,VIP
17,24,81,1028,296,26.666666666666664,2.727019556557286e-14,0.0,1.0,42.833333333333336,43.055531547877806,0.0,0.0,Non-profitable,0,Moderate-Value
10680,6,71,70,144,7.605633802816901,0.03042822115581676,0.0148,0.9852,11.666666666666666,12.328068510810391,0.02,0.6,Profitable,2,Low-Value
3265,4,36,46,467,10.0,1.7289410837674433e-08,0.0,1.0,11.5,12.493944047734628,0.0,0.02,Profitable,2,Low-Value
5623,4,95,51,276,3.789473684210526,0.0008454660404349963,0.0011,0.9989,12.75,13.757975274889644,0.0,0.21,Profitable,2,Low-Value
5832,21,32,1263,70,59.0625,1.475163856398007e-05,0.0,1.0,60.142857142857146,60.43354129559687,0.0,9.95,Profitable,1,VIP
5544,20,32,1490,596,56.25,4.8380765970833234e-29,0.0,1.0,74.5,74.83719556799892,0.0,0.0,Non-profitable,1,VIP
6417,23,85,1564,623,24.352941176470587,1.766330940699405e-23,0.0,1.0,68.0,68.2805559387026,0.0,0.0,Non-profitable,1,VIP
5831,15,93,1815,676,14.516129032258064,3.020186213835965e-17,0.0,1.0,121.0,121.58798115540647,0.0,0.0,Non-profitable,3,High-Value
7101,25,24,1198,520,93.75,3.9723276060094344e-36,0.0,1.0,47.92,48.14234477566336,0.0,0.0,Non-profitable,0,Moderate-Value
10176,16,44,416,674,32.72727272727273,1.9729424354980303e-23,0.0,1.0,26.0,26.286762393711793,0.0,0.0,Non-profitable,0,Moderate-Value
2326,5,15,85,498,30.0,1.036795371637377e-11,0.0,1.0,17.0,17.84265340396154,0.0,0.0,Non-profitable,2,Low-Value
4385,6,82,47,394,6.585365853658536,6.340123298682825e-07,0.0,1.0,7.833333333333333,8.466156046478964,0.0,0.02,Profitable,2,Low-Value
2929,7,27,137,494,23.333333333333332,1.201455971063867e-12,0.0,1.0,19.571428571428573,20.188201848209026,0.0,0.0,Non-profitable,2,Low-Value
10686,3,72,21,550,3.75,2.3274076539099274e-07,0.0,1.0,7.0,8.262633184776504,0.0,0.02,Profitable,2,Low-Value
2546,5,7,70,7,64.28571428571429,32.06891252610488,1.0,0.0,14.0,14.815773792453491,23.76,1.45,Profitable,2,Low-Value
3283,20,57,909,161,31.57894736842105,1.1335692895137393e-08,0.0,1.0,45.45,45.72255886086741,0.0,0.13,Profitable,0,Moderate-Value
3138,22,84,1676,617,23.571428571428573,1.239213394889526e-22,0.0,1.0,76.18181818181819,76.49169880999199,0.0,0.0,Non-profitable,1,VIP
4994,25,53,1735,271,42.45283018867924,2.5143789335000177e-18,0.0,1.0,69.4,69.6605624390907,0.0,0.0,Non-profitable,1,VIP
7966,27,48,1191,537,50.625,3.4186953701645477e-31,0.0,1.0,44.111111111111114,44.310684735527154,0.0,0.0,Non-profitable,0,Moderate-Value
3112,4,2,24,297,180.0,1.3863625123856702e-10,0.0,1.0,6.0,6.932206648252561,0.0,0.02,Profitable,2,Low-Value
10872,17,65,1182,583,23.53846153846154,7.836830879052968e-20,0.0,1.0,69.52941176470588,69.91325180997555,0.0,0.0,Non-profitable,1,VIP
2181,13,45,1280,371,25.999999999999996,4.430125195299841e-14,0.0,1.0,98.46153846153847,99.06304429864413,0.0,0.0,Non-profitable,3,High-Value
1867,18,42,1336,593,38.57142857142857,1.998942476606866e-24,0.0,1.0,74.22222222222223,74.59628970964093,0.0,0.0,Non-profitable,1,VIP
1518,19,29,749,377,58.96551724137931,5.099383379870924e-23,0.0,1.0,39.421052631578945,39.69386811477701,0.0,0.0,Non-profitable,0,Moderate-Value
5734,6,83,91,221,6.506024096385542,0.0009806725420647357,0.0007,0.9993,15.166666666666666,15.854162499982566,0.0,0.38,Profitable,2,Low-Value
2878,13,93,414,274,12.580645161290322,3.86800570833934e-07,0.0,1.0,31.846153846153847,32.219354956191566,0.0,0.06,Profitable,0,Moderate-Value
1458,6,40,44,173,13.5,0.00010325233277742559,0.0001,0.9999,7.333333333333333,7.962428333740083,0.0,0.19,Profitable,2,Low-Value
7007,6,47,63,89,11.489361702127658,0.17917104077797383,0.0545,0.9455,10.5,11.152703847753001,0.1,0.76,Profitable,2,Low-Value
6200,21,50,901,447,37.8,2.3702031908894126e-22,0.0,1.0,42.904761904761905,43.15892132439824,0.0,0.0,Non-profitable,0,Moderate-Value
1403,4,40,38,661,9.0,1.8888604909640422e-10,0.0,1.0,9.5,10.471494084286604,0.0,0.0,Non-profitable,2,Low-Value
4827,15,3,455,476,450.0,1.3909678192477563e-34,0.0,1.0,30.333333333333332,30.652135165908486,0.0,0.0,Non-profitable,0,Moderate-Value
6250,21,62,775,587,30.483870967741932,5.492716084135405e-24,0.0,1.0,36.904761904761905,37.146208295749,0.0,0.0,Non-profitable,0,Moderate-Value
9291,3,25,15,98,10.799999999999999,0.024687341665443764,0.0152,0.9848,5.0,6.232587479347697,0.01,0.19,Profitable,2,Low-Value
2478,5,48,38,302,9.375,2.4919089619583822e-06,0.0,1.0,7.6,8.35843062123633,0.0,0.04,Profitable,2,Low-Value
1139,21,56,1512,143,33.75,5.971452120913971e-08,0.0,1.0,72.0,72.3158075188799,0.0,0.51,Profitable,1,VIP
5138,4,68,43,531,5.294117647058823,5.896863337593229e-08,0.0,1.0,10.75,11.735525311441618,0.0,0.01,Profitable,2,Low-Value
5393,4,64,42,691,5.625,8.392374960978622e-10,0.0,1.0,10.5,11.482719066010615,0.0,0.0,Non-profitable,2,Low-Value
5015,7,94,162,653,6.702127659574468,1.1779921820416244e-10,0.0,1.0,23.142857142857142,23.7824288689577,0.0,0.0,Non-profitable,2,Low-Value
10868,17,82,1272,508,18.65853658536585,2.0625150634693175e-16,0.0,1.0,74.82352941176471,75.22123313010106,0.0,0.0,Non-profitable,1,VIP
10676,18,3,1173,604,540.0,1.171438642286338e-43,0.0,1.0,65.16666666666667,65.51834111397847,0.0,0.0,Non-profitable,1,VIP
7842,6,54,74,455,10.0,4.4114620548615115e-09,0.0,1.0,12.333333333333334,12.999705461128903,0.0,0.01,Profitable,2,Low-Value
9955,7,20,134,502,31.499999999999996,1.17219311263101e-13,0.0,1.0,19.142857142857142,19.756894605719182,0.0,0.0,Non-profitable,2,Low-Value
6663,8,96,157,356,7.5,9.802108846853043e-07,0.0,1.0,19.625,20.16454531894888,0.0,0.05,Profitable,2,Low-Value
2162,16,19,561,284,75.78947368421052,6.944492259956713e-20,0.0,1.0,35.0625,35.37448167842278,0.0,0.0,Non-profitable,0,Moderate-Value
7919,22,2,2092,685,990.0,3.886764474696417e-57,0.0,1.0,95.0909090909091,95.43903018841202,0.0,0.0,Non-profitable,3,High-Value
5626,15,13,463,218,103.84615384615384,9.55515055456817e-19,0.0,1.0,30.866666666666667,31.187051907023182,0.0,0.0,Non-profitable,0,Moderate-Value
6428,16,37,1130,57,38.91891891891892,0.18261321246703502,0.0142,0.9858,70.625,71.03594563015072,0.65,15.58,Profitable,1,VIP
8514,4,59,20,163,6.101694915254237,0.009100042658563757,0.0072,0.9928,5.0,5.920981666528549,0.0,0.17,Profitable,2,Low-Value
10448,13,55,377,615,21.272727272727273,8.441881234113015e-18,0.0,1.0,29.0,29.36344675102905,0.0,0.0,Non-profitable,0,Moderate-Value
2109,27,60,1544,432,40.5,3.974856544962995e-25,0.0,1.0,57.18518518518518,57.40629454995111,0.0,0.0,Non-profitable,1,VIP
7530,7,48,138,53,13.125,5.521307243927834,0.8773,0.12270000000000003,19.714285714285715,20.33197092903897,5.61,2.12,Profitable,2,Low-Value
8925,23,38,1012,361,54.473684210526315,4.991963475490061e-24,0.0,1.0,44.0,44.234134300152036,0.0,0.0,Non-profitable,0,Moderate-Value
3009,14,8,1766,355,157.5,1.3074787592039471e-24,0.0,1.0,126.14285714285714,126.78933323376798,0.0,0.0,Non-profitable,3,High-Value
3517,7,32,161,419,19.6875,5.4394670766780233e-11,0.0,1.0,23.0,23.638659788127754,0.0,0.0,Non-profitable,2,Low-Value
1158,7,27,144,175,23.333333333333332,1.7073611439101235e-06,0.0,1.0,20.571428571428573,21.194585414018654,0.0,0.31,Profitable,2,Low-Value
6203,25,58,1734,309,38.79310344827586,4.0188598400661894e-19,0.0,1.0,69.36,69.62049127025749,0.0,0.0,Non-profitable,1,VIP
7165,20,59,823,250,30.508474576271183,3.8931254112709115e-13,0.0,1.0,41.15,41.412991293202495,0.0,0.0,Non-profitable,0,Moderate-Value
3595,26,29,1138,121,80.6896551724138,4.896295534622703e-15,0.0,1.0,43.76923076923077,43.97590858804658,0.0,0.02,Profitable,0,Moderate-Value
8537,20,60,1429,487,30.0,6.485634041533087e-21,0.0,1.0,71.45,71.78040927000404,0.0,0.0,Non-profitable,1,VIP
4331,20,41,1371,157,43.90243902439024,2.6661407884885197e-11,0.0,1.0,68.55,68.87395672436956,0.0,0.05,Profitable,1,VIP
6281,14,27,982,500,46.666666666666664,5.920449753651675e-21,0.0,1.0,70.14285714285714,70.61116207475781,0.0,0.0,Non-profitable,1,VIP
4338,4,28,44,96,12.857142857142856,0.019765203368326788,0.0093,0.9907,11.0,11.988331556872621,0.01,0.49,Profitable,2,Low-Value
2452,12,8,318,544,135.0,2.355714386400833e-25,0.0,1.0,26.5,26.8845617918084,0.0,0.0,Non-profitable,0,Moderate-Value
9507,14,18,434,448,70.0,3.042644821646532e-22,0.0,1.0,31.0,31.343766927898674,0.0,0.0,Non-profitable,0,Moderate-Value
8360,9,76,198,234,10.657894736842104,1.9450882087973517e-05,0.0,1.0,22.0,22.491073772526477,0.0,0.25,Profitable,2,Low-Value
10311,25,0,359,267,0.0,5.453906102702009e-65,0.0,1.0,14.36,14.522634124610219,0.0,0.0,Non-profitable,2,Low-Value
5117,16,32,576,696,45.0,4.889831796386596e-26,0.0,1.0,36.0,36.314590569944606,0.0,0.0,Non-profitable,0,Moderate-Value
4867,7,2,88,282,315.0,6.205639900581784e-16,0.0,1.0,12.571428571428571,13.143516887541617,0.0,0.01,Profitable,2,Low-Value
9289,5,16,63,80,28.125,0.0024699873339380117,0.0008,0.9992,12.6,13.403229973749736,0.0,0.72,Profitable,2,Low-Value
10913,3,56,27,571,4.821428571428571,5.134745842016753e-08,0.0,1.0,9.0,10.292678890205313,0.0,0.01,Profitable,2,Low-Value
3032,8,97,193,487,7.422680412371134,6.450945124079644e-09,0.0,1.0,24.125,24.68966056871808,0.0,0.01,Profitable,2,Low-Value
8524,6,15,101,649,36.0,5.860031799816934e-15,0.0,1.0,16.833333333333332,17.53325487577884,0.0,0.0,Non-profitable,2,Low-Value
3334,21,35,2211,137,54.0,8.552460610389992e-12,0.0,1.0,105.28571428571429,105.67204884448165,0.0,0.12,Profitable,3,High-Value
4470,7,3,140,384,210.0,6.616301161627855e-17,0.0,1.0,20.0,20.619509090698866,0.0,0.0,Non-profitable,2,Low-Value
1406,14,49,415,502,25.71428571428571,2.3128078983758154e-17,0.0,1.0,29.642857142857142,29.982306147259397,0.0,0.0,Non-profitable,0,Moderate-Value
8619,3,4,22,552,67.5,3.6099488238688826e-11,0.0,1.0,7.333333333333333,8.600974135681305,0.0,0.01,Profitable,2,Low-Value
10821,10,45,263,508,20.0,4.1819022446696525e-14,0.0,1.0,26.3,26.76092518483445,0.0,0.0,Non-profitable,0,Moderate-Value
4552,11,37,393,372,26.756756756756758,2.2588802302040673e-13,0.0,1.0,35.72727272727273,36.18433322681858,0.0,0.0,Non-profitable,0,Moderate-Value
898,7,39,147,251,16.153846153846153,2.928669419220387e-07,0.0,1.0,21.0,21.625892656508494,0.0,0.09,Profitable,2,Low-Value
9797,14,38,443,77,33.1578947368421,0.0033181475770107933,0.0004,0.9996,31.642857142857142,31.98866940293833,0.01,4.68,Profitable,0,Moderate-Value
10949,18,8,1958,195,202.5,1.36013476025096e-24,0.0,1.0,108.77777777777777,109.23729600719952,0.0,0.0,Non-profitable,3,High-Value
8212,8,89,174,458,8.089887640449438,8.239278176561456e-09,0.0,1.0,21.75,22.301405298006554,0.0,0.01,Profitable,2,Low-Value
6248,27,47,2217,255,51.70212765957447,3.2461771591942886e-20,0.0,1.0,82.11111111111111,82.37327870039681,0.0,0.0,Non-profitable,1,VIP
10164,15,75,1691,87,18.0,4.108684098180833,0.5153,0.4847,112.73333333333333,113.29677166812871,23.28,21.19,Profitable,3,High-Value
4547,4,86,25,438,4.186046511627907,2.5932113143044996e-06,0.0,1.0,6.25,7.185012893683564,0.0,0.03,Profitable,2,Low-Value
6815,21,4,809,37,472.5,1.0354842105330019e-16,0.0,1.0,38.523809523809526,38.76868641459086,0.0,7.59,Profitable,0,Moderate-Value
4122,15,73,895,669,18.493150684931507,8.221461290473309e-19,0.0,1.0,59.666666666666664,60.072555927216655,0.0,0.0,Non-profitable,1,VIP
10841,15,46,484,551,29.347826086956523,9.795977597833831e-20,0.0,1.0,32.266666666666666,32.59120835244925,0.0,0.0,Non-profitable,0,Moderate-Value
5370,14,38,413,529,33.1578947368421,1.8042798791000145e-19,0.0,1.0,29.5,29.838994486139473,0.0,0.0,Non-profitable,0,Moderate-Value
176,11,73,331,178,13.561643835616438,0.00014910091451903428,0.0001,0.9999,30.09090909090909,30.525126190635497,0.0,0.92,Profitable,0,Moderate-Value
4860,4,66,25,478,5.454545454545455,2.1184698057366316e-07,0.0,1.0,6.25,7.185012893683564,0.0,0.01,Profitable,2,Low-Value
10757,3,36,13,187,7.5,0.0009227758569102237,0.0011,0.9989,4.333333333333333,5.555905577538095,0.0,0.09,Profitable,2,Low-Value
4023,7,29,115,661,21.724137931034484,1.200900892198136e-14,0.0,1.0,16.428571428571427,17.025282069950187,0.0,0.0,Non-profitable,2,Low-Value
9923,6,6,92,284,90.0,7.633489463892389e-12,0.0,1.0,15.333333333333334,16.022071737562197,0.0,0.02,Profitable,2,Low-Value
7181,5,97,52,234,4.639175257731958,0.002865113997090585,0.0026,0.9974,10.4,11.183518258643838,0.0,0.26,Profitable,2,Low-Value
3599,20,61,1464,580,29.508196721311474,4.8477336694896796e-23,0.0,1.0,73.2,73.53430304754208,0.0,0.0,Non-profitable,1,VIP
405,13,68,441,501,17.205882352941174,1.8028168910728734e-14,0.0,1.0,33.92307692307692,34.30339607887773,0.0,0.0,Non-profitable,0,Moderate-Value
6870,11,73,283,285,13.561643835616438,6.617664565840811e-08,0.0,1.0,25.727272727272727,26.143804614235695,0.0,0.03,Profitable,0,Moderate-Value
832,20,90,747,119,20.0,0.1978643136032861,0.0255,0.9745,37.35,37.604536233405604,0.37,7.33,Profitable,0,Moderate-Value
2002,16,81,1870,405,17.77777777777778,2.568488784030464e-13,0.0,1.0,116.875,117.41465094522746,0.0,0.0,Non-profitable,3,High-Value
3657,8,1,165,500,720.0,2.6699091957459574e-23,0.0,1.0,20.625,21.170126485564253,0.0,0.0,Non-profitable,2,Low-Value
500,23,79,1941,327,26.20253164556962,2.6044347881698564e-15,0.0,1.0,84.3913043478261,84.70356492010399,0.0,0.0,Non-profitable,1,VIP
1951,21,92,839,518,20.543478260869563,1.4989135055374312e-18,0.0,1.0,39.95238095238095,40.20028475474544,0.0,0.0,Non-profitable,0,Moderate-Value
3262,24,31,1655,691,69.6774193548387,1.5576202954140298e-36,0.0,1.0,68.95833333333333,69.22895403783048,0.0,0.0,Non-profitable,1,VIP
4102,3,46,23,457,5.869565217391304,4.15411367748805e-07,0.0,1.0,7.666666666666667,8.939315086586108,0.0,0.02,Profitable,2,Low-Value
7042,5,14,66,485,32.142857142857146,1.0983131954219371e-11,0.0,1.0,13.2,14.008605896051346,0.0,0.0,Non-profitable,2,Low-Value
10598,5,89,37,440,5.056179775280898,8.582450393934356e-07,0.0,1.0,7.4,8.156638647135795,0.0,0.02,Profitable,2,Low-Value
255,4,31,21,91,11.612903225806452,0.04404916068501423,0.0197,0.9803,5.25,6.173787911959551,0.01,0.27,Profitable,2,Low-Value
2375,3,75,22,642,3.6,3.2562823040908493e-08,0.0,1.0,7.333333333333333,8.600974135681305,0.0,0.01,Profitable,2,Low-Value
9829,6,42,78,137,12.857142857142856,0.0015248131693247399,0.0007,0.9993,13.0,13.67134241144741,0.0,0.55,Profitable,2,Low-Value
6214,5,53,79,450,8.49056603773585,2.7948455344250786e-08,0.0,1.0,15.8,16.63190155935832,0.0,0.02,Profitable,2,Low-Value
4954,11,53,265,159,18.67924528301887,2.016591659427174e-05,0.0,1.0,24.09090909090909,24.50080902308577,0.0,0.61,Profitable,2,Low-Value
7861,17,23,1175,144,66.52173913043478,3.940633985299344e-13,0.0,1.0,69.11764705882354,69.50040881841024,0.0,0.07,Profitable,1,VIP
4837,26,57,1305,498,41.05263157894736,4.703387066323517e-27,0.0,1.0,50.19230769230769,50.409973290225906,0.0,0.0,Non-profitable,0,Moderate-Value
9423,6,49,46,126,11.020408163265305,0.009362222258090021,0.004,0.996,7.666666666666667,8.298246808899338,0.0,0.41,Profitable,2,Low-Value
4198,3,6,25,474,45.0,6.569526985967873e-10,0.0,1.0,8.333333333333334,9.615996988395711,0.0,0.01,Profitable,2,Low-Value
153,4,29,46,255,12.413793103448276,6.570850168188925e-06,0.0,1.0,11.5,12.493944047734628,0.0,0.11,Profitable,2,Low-Value
9323,22,5,874,660,396.00000000000006,1.4914635566208375e-49,0.0,1.0,39.72727272727273,39.96343014294181,0.0,0.0,Non-profitable,0,Moderate-Value
10001,6,98,100,697,5.5102040816326525,2.662398515673962e-10,0.0,1.0,16.666666666666668,17.365345638199216,0.0,0.0,Non-profitable,2,Low-Value
3945,23,80,930,476,25.874999999999996,3.094352410293881e-20,0.0,1.0,40.43478260869565,40.66202094080214,0.0,0.0,Non-profitable,0,Moderate-Value
3799,20,4,868,215,450.0,1.5376828897119781e-33,0.0,1.0,43.4,43.66799757860855,0.0,0.0,Non-profitable,0,Moderate-Value
8625,6,70,45,229,7.714285714285714,0.00019491141387802382,0.0001,0.9999,7.5,8.13033757131971,0.0,0.15,Profitable,2,Low-Value
3491,25,32,1260,426,70.3125,4.090871034967228e-30,0.0,1.0,50.4,50.626757243321634,0.0,0.0,Non-profitable,0,Moderate-Value
